Lake Name,Counted By,Date Sampled,Host Species,Parasite,Egg Number,Notes
Sullivan,SKC,8/18/2022,Cerio,Uninfected ,2,
Sullivan,SKC,8/18/2022,Cerio,Uninfected ,1,
Sullivan,SKC,8/18/2022,Cerio,Uninfected ,2,
Sullivan,SKC,8/18/2022,Cerio,Uninfected ,2,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,2,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,2,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,2,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,1,
Gosling,KDM,8/18/2022,Cerio,Uninfected ,0,
